OscP5 0.9.9 infos, comments, questions at http://www.sojamo.de/oscP5

### [2018/4/13 13:54:11] PROCESS @ OscP5 stopped.
### [2018/4/13 13:54:11] PROCESS @ UdpClient.openSocket udp socket initialized.
### [2018/4/13 13:54:12] PROCESS @ UdpServer.start() new Unicast DatagramSocket created @ port 5002
### [2018/4/13 13:54:12] PROCESS @ UdpServer.run() UdpServer is running @ 5002
### [2018/4/13 13:54:12] INFO @ OscP5 is running. you (128.206.21.52) are listening @ port 5002
TimeStamp, Alpha, Beta, Delta, Gamma, Theta

2018-04-13 13:55:02.888,=(0.7330851481775915+ 0.4885875853386038+0.5854687824805835+0.6981304776557344)/4,=(0.5984089357022606+ 0.3129268077523873+0.18124374738157167+0.7987398481189304)/4,=(0.6597965854925213+ 1.4122437453961725+1.5437854228078247+0.6888202364543019)/4,=(0.843826668507069+ 1.0703071185609394+1.2008155825564535+0.9119068684145637)/4,=(0.14047971383726182+ -0.037648812872937004+0.14897421589499854+0.27294807729270526)/4,
2018-04-13 13:55:03.034,=(0.7330851481775915+ 0.4885875853386038+0.5854687824805835+0.6981304776557344)/4,=(0.5984089357022606+ 0.3129268077523873+0.18124374738157167+0.7987398481189304)/4,=(0.6597965854925213+ 1.4122437453961725+1.5437854228078247+0.6888202364543019)/4,=(0.843826668507069+ 1.0703071185609394+1.2008155825564535+0.9119068684145637)/4,=(0.14047971383726182+ -0.037648812872937004+0.14897421589499854+0.27294807729270526)/4,
2018-04-13 13:55:03.201,=(0.7330851481775915+ 0.4885875853386038+0.5854687824805835+0.6981304776557344)/4,=(0.5984089357022606+ 0.3129268077523873+0.18124374738157167+0.7987398481189304)/4,=(0.6597965854925213+ 1.4122437453961725+1.5437854228078247+0.6888202364543019)/4,=(0.843826668507069+ 1.0703071185609394+1.2008155825564535+0.9119068684145637)/4,=(0.14047971383726182+ -0.037648812872937004+0.14897421589499854+0.27294807729270526)/4,
2018-04-13 13:55:03.323,=(0.7330851481775915+ 0.4885875853386038+0.5854687824805835+0.6981304776557344)/4,=(0.5984089357022606+ 0.3129268077523873+0.18124374738157167+0.7987398481189304)/4,=(0.6597965854925213+ 1.4122437453961725+1.5437854228078247+0.6888202364543019)/4,=(0.843826668507069+ 1.0703071185609394+1.2008155825564535+0.9119068684145637)/4,=(0.14047971383726182+ -0.037648812872937004+0.14897421589499854+0.27294807729270526)/4,
2018-04-13 13:55:03.382,=(0.7330851481775915+ 0.4885875853386038+0.5854687824805835+0.6981304776557344)/4,=(0.5984089357022606+ 0.3129268077523873+0.18124374738157167+0.7987398481189304)/4,=(0.6597965854925213+ 1.4122437453961725+1.5437854228078247+0.6888202364543019)/4,=(0.843826668507069+ 1.0703071185609394+1.2008155825564535+0.9119068684145637)/4,=(0.14047971383726182+ -0.037648812872937004+0.14897421589499854+0.27294807729270526)/4,
2018-04-13 13:55:03.467,=(0.7330851481775915+ -0.49474306624138364+0.5854687824805835+0.6981304776557344)/4,=(0.5984089357022606+ 0.07492187592143269+0.18124374738157167+0.7987398481189304)/4,=(0.6597965854925213+ 0.33316898007179313+1.5437854228078247+0.6888202364543019)/4,=(0.843826668507069+ -0.8599211597572787+1.2008155825564535+0.9119068684145637)/4,=(0.14047971383726182+ -0.2439377741053455+0.14897421589499854+0.27294807729270526)/4,
2018-04-13 13:55:03.573,=(0.7330851481775915+ -0.4807756230900065+0.5854687824805835+0.6981304776557344)/4,=(0.5984089357022606+ 0.06235378557157519+0.18124374738157167+0.7987398481189304)/4,=(0.6597965854925213+ 0.2804374596639692+1.5437854228078247+0.6888202364543019)/4,=(0.843826668507069+ -0.8686925558555654+1.2008155825564535+0.9119068684145637)/4,=(0.14047971383726182+ -0.2082748514236952+0.14897421589499854+0.27294807729270526)/4,
2018-04-13 13:55:03.62,=(0.7330851481775915+ -0.3728653151376714+0.5854687824805835+0.6981304776557344)/4,=(0.5984089357022606+ 0.062174523902862426+0.18124374738157167+0.7987398481189304)/4,=(0.6597965854925213+ 0.2420503890849247+1.5437854228078247+0.6888202364543019)/4,=(0.843826668507069+ -0.8233827609152464+1.2008155825564535+0.9119068684145637)/4,=(0.14047971383726182+ -0.1705762357718224+0.14897421589499854+0.27294807729270526)/4,
2018-04-13 13:55:03.727,=(0.7330851481775915+ -0.1693360296904658+0.5854687824805835+0.6981304776557344)/4,=(0.5984089357022606+ 0.06891926217953749+0.18124374738157167+0.7987398481189304)/4,=(0.6597965854925213+ 0.21547986692176277+1.5437854228078247+0.6888202364543019)/4,=(0.843826668507069+ -0.7176370786325212+1.2008155825564535+0.9119068684145637)/4,=(0.14047971383726182+ -0.13822332349032712+0.14897421589499854+0.27294807729270526)/4,
2018-04-13 13:55:03.838,=(0.7330851481775915+ 0.009796185551788962+0.5854687824805835+0.6981304776557344)/4,=(0.5984089357022606+ 0.07652699907789229+0.18124374738157167+0.7987398481189304)/4,=(0.6597965854925213+ 0.19650412209596838+1.5437854228078247+0.6888202364543019)/4,=(0.843826668507069+ -0.5760702206591635+1.2008155825564535+0.9119068684145637)/4,=(0.14047971383726182+ -0.10948081419972239+0.14897421589499854+0.27294807729270526)/4,
2018-04-13 13:55:03.947,=(0.7330851481775915+ 0.09259651286220354+0.687355694843778+0.6981304776557344)/4,=(0.5984089357022606+ 0.08324216648562464+0.2025232851523946+0.7987398481189304)/4,=(0.6597965854925213+ 0.18540313575359899+1.4832196580919232+0.6888202364543019)/4,=(0.843826668507069+ -0.442723398744041+1.3022077712555933+0.9119068684145637)/4,=(0.14047971383726182+ -0.08244365176678431+-0.13443650483970968+0.27294807729270526)/4,
2018-04-13 13:55:04.035,=(0.7330851481775915+ 0.1175794877341501+0.687355694843778+0.6981304776557344)/4,=(0.5984089357022606+ 0.0885563831704443+0.2025232851523946+0.7987398481189304)/4,=(0.6597965854925213+ 0.18232396902475076+1.4832196580919232+0.6888202364543019)/4,=(0.843826668507069+ -0.35026886511358724+1.3022077712555933+0.9119068684145637)/4,=(0.14047971383726182+ -0.06007631344339032+-0.13443650483970968+0.27294807729270526)/4,
2018-04-13 13:55:04.12,=(0.7330851481775915+ 0.12098932217633936+0.687355694843778+0.6981304776557344)/4,=(0.5984089357022606+ 0.09148150942691664+0.2025232851523946+0.7987398481189304)/4,=(0.6597965854925213+ 0.18343533246055854+1.4832196580919232+0.6888202364543019)/4,=(0.843826668507069+ -0.3021949484989083+1.3022077712555933+0.9119068684145637)/4,=(0.14047971383726182+ -0.046519521202093725+-0.13443650483970968+0.27294807729270526)/4,
2018-04-13 13:55:04.227,=(0.7330851481775915+ 0.12098932217633936+0.687355694843778+0.6981304776557344)/4,=(0.5984089357022606+ 0.0891376830680407+0.2025232851523946+0.7987398481189304)/4,=(0.6597965854925213+ 0.18670965569956038+1.4832196580919232+0.6888202364543019)/4,=(0.843826668507069+ -0.2884755901205475+1.3022077712555933+0.9119068684145637)/4,=(0.14047971383726182+ -0.04229210121015254+-0.13443650483970968+0.27294807729270526)/4,
2018-04-13 13:55:04.293,=(0.7330851481775915+ 0.12098932217633936+0.687355694843778+0.6981304776557344)/4,=(0.5984089357022606+ 0.08001933720903902+0.2025232851523946+0.7987398481189304)/4,=(0.6597965854925213+ 0.18770895082963546+1.4832196580919232+0.6888202364543019)/4,=(0.843826668507069+ -0.2929406944990547+1.3022077712555933+0.9119068684145637)/4,=(0.14047971383726182+ -0.04312396357501568+-0.13443650483970968+0.27294807729270526)/4,
2018-04-13 13:55:04.452,=(0.7330851481775915+ 0.12098932217633936+0.687355694843778+0.6981304776557344)/4,=(0.5984089357022606+ 0.06587923363890372+0.2025232851523946+0.7987398481189304)/4,=(0.6597965854925213+ 0.1881072033171518+1.4832196580919232+0.6888202364543019)/4,=(0.843826668507069+ -0.302191206329225+1.3022077712555933+0.9119068684145637)/4,=(0.14047971383726182+ -0.04555870035404673+-0.13443650483970968+0.27294807729270526)/4,
2018-04-13 13:55:04.539,=(0.7330851481775915+ 0.1223775265588881+0.687355694843778+0.6981304776557344)/4,=(0.5984089357022606+ 0.05081049751397371+0.2025232851523946+0.7987398481189304)/4,=(0.6597965854925213+ 0.18578093143837474+1.4832196580919232+0.6888202364543019)/4,=(0.843826668507069+ -0.31101322013805727+1.3022077712555933+0.9119068684145637)/4,=(0.14047971383726182+ -0.05073711045255748+-0.13443650483970968+0.27294807729270526)/4,
2018-04-13 13:55:04.625,=(0.7330851481775915+ 0.11776380621777766+0.687355694843778+0.6981304776557344)/4,=(0.5984089357022606+ 0.02905835243018797+0.197108793289346+0.7987398481189304)/4,=(0.6597965854925213+ 0.1283818401060889+1.3969427945908328+0.6888202364543019)/4,=(0.843826668507069+ -0.3035754692683317+1.2073752867479581+0.9119068684145637)/4,=(0.14047971383726182+ -0.04936370876625503+-0.12106281565212809+0.27294807729270526)/4,
2018-04-13 13:55:04.749,=(0.7330851481775915+ 0.1163553769682352+0.687355694843778+0.6981304776557344)/4,=(0.5984089357022606+ 0.010071255815863846+0.197108793289346+0.7987398481189304)/4,=(0.6597965854925213+ 0.11154518120918151+1.3969427945908328+0.6888202364543019)/4,=(0.843826668507069+ -0.29518791790899146+1.2073752867479581+0.9119068684145637)/4,=(0.14047971383726182+ -0.05327169337738173+-0.12106281565212809+0.27294807729270526)/4,
2018-04-13 13:55:04.837,=(0.7330851481775915+ 0.1163553769682352+0.687355694843778+0.6981304776557344)/4,=(0.5984089357022606+ -0.0035188699155021285+0.197108793289346+0.7987398481189304)/4,=(0.6597965854925213+ 0.13220150891893348+1.3969427945908328+0.6888202364543019)/4,=(0.843826668507069+ -0.27797862733852763+1.2073752867479581+0.9119068684145637)/4,=(0.14047971383726182+ -0.060222681417928844+-0.12106281565212809+0.27294807729270526)/4,
2018-04-13 13:55:04.903,=(0.7330851481775915+ 0.1188594713154463+0.687355694843778+0.6981304776557344)/4,=(0.5984089357022606+ -0.010770583999552847+0.197108793289346+0.7987398481189304)/4,=(0.6597965854925213+ 0.17120182908770992+1.3969427945908328+0.6888202364543019)/4,=(0.843826668507069+ -0.23627315276118294+1.2073752867479581+0.9119068684145637)/4,=(0.14047971383726182+ -0.06833398593426913+-0.12106281565212809+0.27294807729270526)/4,
2018-04-13 13:55:05.101,=(0.7330851481775915+ 0.13238479499425776+0.9188715051714683+0.6981304776557344)/4,=(0.5984089357022606+ -0.01054699348526861+0.2398804992628535+0.7987398481189304)/4,=(0.6597965854925213+ 0.2106772192417444+1.4528066443376566+0.6888202364543019)/4,=(0.843826668507069+ -0.15113516900679588+1.256206173444078+0.9119068684145637)/4,=(0.14047971383726182+ -0.07674780666715324+-0.10897057127775295+0.27294807729270526)/4,
2018-04-13 13:55:05.207,=(0.7330851481775915+ 0.14686857765866082+1.0355159284380837+0.6981304776557344)/4,=(0.5984089357022606+ -0.002568253844787737+0.2989672455198959+0.7987398481189304)/4,=(0.6597965854925213+ 0.25251159632058817+1.5523180635552847+0.6888202364543019)/4,=(0.843826668507069+ -0.04247131758833255+1.3766543209257276+0.9119068684145637)/4,=(0.14047971383726182+ -0.08579820554038141+-0.11539353563840198+0.27294807729270526)/4,
2018-04-13 13:55:05.316,=(0.7330851481775915+ 0.15490376183877688+1.0355159284380837+0.6981304776557344)/4,=(0.5984089357022606+ 0.008023576080340242+0.3265925302856806+0.7987398481189304)/4,=(0.6597965854925213+ 0.3034625490680517+1.6030317103397345+0.6888202364543019)/4,=(0.843826668507069+ 0.05459385623940076+1.4142871985027334+0.9119068684145637)/4,=(0.14047971383726182+ -0.0967027248927224+-0.10792240944309846+0.27294807729270526)/4,
2018-04-13 13:55:05.382,=(0.7330851481775915+ 0.1557110736582896+1.0355159284380837+0.6981304776557344)/4,=(0.5984089357022606+ 0.013788997694943187+0.3368743882229151+0.7987398481189304)/4,=(0.6597965854925213+ 0.37029790257768164+1.6166220374748932+0.6888202364543019)/4,=(0.843826668507069+ 0.1270388102697582+1.410059549071472+0.9119068684145637)/4,=(0.14047971383726182+ -0.11204717811090929+-0.08666571566097958+0.27294807729270526)/4,
2018-04-13 13:55:05.466,=(0.7330851481775915+ 0.12404130248247355+1.0355159284380837+0.6981304776557344)/4,=(0.5984089357022606+ 0.009760653542295123+0.3368743882229151+0.7987398481189304)/4,=(0.6597965854925213+ 0.46287630451856526+1.6166220374748932+0.6888202364543019)/4,=(0.843826668507069+ 0.19979040677089768+1.410059549071472+0.9119068684145637)/4,=(0.14047971383726182+ -0.13232018015008942+-0.08666571566097958+0.27294807729270526)/4,
2018-04-13 13:55:05.509,=(0.7330851481775915+ 0.13314055070133085+1.0355159284380837+0.6981304776557344)/4,=(0.5984089357022606+ -0.002325681098084176+0.3368743882229151+0.7987398481189304)/4,=(0.6597965854925213+ 0.5773596935321124+1.6166220374748932+0.6888202364543019)/4,=(0.843826668507069+ 0.29649480154063185+1.410059549071472+0.9119068684145637)/4,=(0.14047971383726182+ -0.15286280192664356+-0.08666571566097958+0.27294807729270526)/4,
2018-04-13 13:55:05.654,=(0.7330851481775915+ 0.20128710710416223+1.0355159284380837+0.6981304776557344)/4,=(0.5984089357022606+ -0.01671975888569014+0.3368743882229151+0.7987398481189304)/4,=(0.6597965854925213+ 0.6853245989306509+1.6166220374748932+0.6888202364543019)/4,=(0.843826668507069+ 0.40326038825646066+1.410059549071472+0.9119068684145637)/4,=(0.14047971383726182+ -0.16782390632643587+-0.08666571566097958+0.27294807729270526)/4,
2018-04-13 13:55:05.757,=(0.7330851481775915+ 0.22813396233271527+1.0355159284380837+0.6981304776557344)/4,=(0.5984089357022606+ -0.027503570628299282+0.3368743882229151+0.7987398481189304)/4,=(0.6597965854925213+ 0.7635325888409958+1.6166220374748932+0.6888202364543019)/4,=(0.843826668507069+ 0.48819479403534954+1.410059549071472+0.9119068684145637)/4,=(0.14047971383726182+ -0.17603371407093163+-0.08666571566097958+0.27294807729270526)/4,
2018-04-13 13:55:05.925,=(0.7330851481775915+ 0.23429162191364927+1.0355159284380837+0.6981304776557344)/4,=(0.5984089357022606+ -0.03176255388194644+0.26281889518918095+0.7987398481189304)/4,=(0.6597965854925213+ 0.8044233226880607+1.4753915413923935+0.6888202364543019)/4,=(0.843826668507069+ 0.5381077507356878+1.294188479875936+0.9119068684145637)/4,=(0.14047971383726182+ -0.18343678178615797+-0.10359196719958165+0.27294807729270526)/4,
2018-04-13 13:55:05.97,=(0.7330851481775915+ 0.2563940269067721+1.0355159284380837+0.6981304776557344)/4,=(0.5984089357022606+ -0.028542889769687902+0.21539802776921765+0.7987398481189304)/4,=(0.6597965854925213+ 0.8174533381900454+1.4106729413148698+0.6888202364543019)/4,=(0.843826668507069+ 0.558621272769725+1.2250427105940627+0.9119068684145637)/4,=(0.14047971383726182+ -0.19520604749842507+-0.13746082496818732+0.27294807729270526)/4,
2018-04-13 13:55:06.075,=(0.7330851481775915+ 0.2711971150110538+1.0355159284380837+0.6981304776557344)/4,=(0.5984089357022606+ -0.018997137655538617+0.18119971157874795+0.7987398481189304)/4,=(0.6597965854925213+ 0.8178373356533357+1.3464912087441827+0.6888202364543019)/4,=(0.843826668507069+ 0.5648721618184577+1.1539314166165595+0.9119068684145637)/4,=(0.14047971383726182+ -0.20844073267146138+-0.16859239433918813+0.27294807729270526)/4,
2018-04-13 13:55:06.14,=(0.7330851481775915+ 0.29889183372161476+1.0355159284380837+0.6981304776557344)/4,=(0.5984089357022606+ -0.004359962257003475+0.15334887674602662+0.7987398481189304)/4,=(0.6597965854925213+ 0.8161763860615306+1.345080794079277+0.6888202364543019)/4,=(0.843826668507069+ 0.5688547501806774+1.155143334127651+0.9119068684145637)/4,=(0.14047971383726182+ -0.21542145627379305+-0.220315998742203+0.27294807729270526)/4,
2018-04-13 13:55:06.275,=(0.7330851481775915+ 0.3238323864088714+1.0355159284380837+0.6981304776557344)/4,=(0.5984089357022606+ 0.016061460286189704+0.13771543957866622+0.7987398481189304)/4,=(0.6597965854925213+ 0.8244091334133204+1.2922705719875536+0.6888202364543019)/4,=(0.843826668507069+ 0.5783954803051983+1.09328054221831+0.9119068684145637)/4,=(0.14047971383726182+ -0.2118927799054521+-0.24027073661787485+0.27294807729270526)/4,
2018-04-13 13:55:06.363,=(0.7330851481775915+ 0.3718719035993309+1.0355159284380837+0.6981304776557344)/4,=(0.5984089357022606+ 0.04115147305747636+0.13754815220041774+0.7987398481189304)/4,=(0.6597965854925213+ 0.8612320856026566+1.2701749748221172+0.6888202364543019)/4,=(0.843826668507069+ 0.6076583365404482+1.053294612820482+0.9119068684145637)/4,=(0.14047971383726182+ -0.19905586500523348+-0.2475700777297598+0.27294807729270526)/4,
2018-04-13 13:55:06.55,=(0.7330851481775915+ 0.47163238253921264+1.0469902540010259+0.6981304776557344)/4,=(0.5984089357022606+ 0.0644928324914857+0.1489712808969385+0.7987398481189304)/4,=(0.6597965854925213+ 0.9426848795719366+1.2693582749154761+0.6888202364543019)/4,=(0.843826668507069+ 0.6661358452639444+1.04922655003068+0.9119068684145637)/4,=(0.14047971383726182+ -0.18497986609885742+-0.2430478246034281+0.27294807729270526)/4,
2018-04-13 13:55:06.656,=(0.7330851481775915+ 0.5807377774637602+1.0469902540010259+0.6981304776557344)/4,=(0.5984089357022606+ 0.07636257354343992+0.10254990411496451+0.7987398481189304)/4,=(0.6597965854925213+ 1.0412727593872+1.1827510570020539+0.6888202364543019)/4,=(0.843826668507069+ 0.74025137938509+0.9612516609446662+0.9119068684145637)/4,=(0.14047971383726182+ -0.17844760729217615+-0.2739023922611954+0.27294807729270526)/4,
2018-04-13 13:55:06.723,=(0.7330851481775915+ 0.675234184375023+0.5390254037654417+0.6981304776557344)/4,=(0.5984089357022606+ 0.07070584816813125+0.04426801888223663+0.7987398481189304)/4,=(0.6597965854925213+ 1.1265191572518274+0.9883593721902317+0.6888202364543019)/4,=(0.843826668507069+ 0.8084551594276698+0.6926192978874242+0.9119068684145637)/4,=(0.14047971383726182+ -0.18251561049607448+-0.31505709762090667+0.27294807729270526)/4,
2018-04-13 13:55:06.829,=(0.7330851481775915+ 0.7085331681189209+0.5390254037654417+0.6981304776557344)/4,=(0.5984089357022606+ 0.052962618167312674+0.04426801888223663+0.7987398481189304)/4,=(0.6597965854925213+ 1.1838374780304042+0.9883593721902317+0.6888202364543019)/4,=(0.843826668507069+ 0.8580849372553297+0.6926192978874242+0.9119068684145637)/4,=(0.14047971383726182+ -0.19362220875792027+-0.31505709762090667+0.27294807729270526)/4,
2018-04-13 13:55:06.968,=(0.7330851481775915+ 0.7085331681189209+0.5390254037654417+0.6981304776557344)/4,=(0.5984089357022606+ 0.0354711207126421+0.04426801888223663+0.7987398481189304)/4,=(0.6597965854925213+ 1.2169373956592104+0.9883593721902317+0.6888202364543019)/4,=(0.843826668507069+ 0.8855573996647326+0.6926192978874242+0.9119068684145637)/4,=(0.14047971383726182+ -0.20584206812181577+-0.31505709762090667+0.27294807729270526)/4,
2018-04-13 13:55:07.046,=(0.7330851481775915+ 0.7085331681189209+0.5390254037654417+0.6981304776557344)/4,=(0.5984089357022606+ 0.027034172049062416+0.04426801888223663+0.7987398481189304)/4,=(0.6597965854925213+ 1.2315904660764163+0.9883593721902317+0.6888202364543019)/4,=(0.843826668507069+ 0.8908741582585267+0.6926192978874242+0.9119068684145637)/4,=(0.14047971383726182+ -0.21655606330021035+-0.31505709762090667+0.27294807729270526)/4,
2018-04-13 13:55:07.139,=(0.7330851481775915+ 0.7085331681189209+0.5390254037654417+0.6981304776557344)/4,=(0.5984089357022606+ 0.025725055142696917+0.04426801888223663+0.7987398481189304)/4,=(0.6597965854925213+ 1.2312094456684233+0.9883593721902317+0.6888202364543019)/4,=(0.843826668507069+ 0.87457459953957+0.6926192978874242+0.9119068684145637)/4,=(0.14047971383726182+ -0.2266218407086488+-0.31505709762090667+0.27294807729270526)/4,
2018-04-13 13:55:07.212,=(0.7330851481775915+ 0.7085331681189209+0.5390254037654417+0.6981304776557344)/4,=(0.5984089357022606+ 0.024582152996987936+0.04426801888223663+0.7987398481189304)/4,=(0.6597965854925213+ 1.2152264625502724+0.9883593721902317+0.6888202364543019)/4,=(0.843826668507069+ 0.8412232509926985+0.6926192978874242+0.9119068684145637)/4,=(0.14047971383726182+ -0.2362213323786901+-0.31505709762090667+0.27294807729270526)/4,
2018-04-13 13:55:07.296,=(0.7330851481775915+ 0.7085331681189209+0.5390254037654417+0.6981304776557344)/4,=(0.5984089357022606+ 0.01965772127859262+0.04426801888223663+0.7987398481189304)/4,=(0.6597965854925213+ 1.1926591836289697+0.9883593721902317+0.6888202364543019)/4,=(0.843826668507069+ 0.804352532861278+0.6926192978874242+0.9119068684145637)/4,=(0.14047971383726182+ -0.24387495379529825+-0.31505709762090667+0.27294807729270526)/4,
2018-04-13 13:55:07.381,=(0.7330851481775915+ 0.7085331681189209+0.5156494457885223+0.6981304776557344)/4,=(0.5984089357022606+ 0.013766046232136389+0.05766173959080693+0.7987398481189304)/4,=(0.6597965854925213+ 1.1792983623155004+0.9280009011600597+0.6888202364543019)/4,=(0.843826668507069+ 0.7829083219266797+0.5728137672768013+0.9119068684145637)/4,=(0.14047971383726182+ -0.24761699378620913+-0.32481574549402475+0.27294807729270526)/4,
2018-04-13 13:55:07.539,=(0.7330851481775915+ 0.7085331681189209+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.008012982771786591+0.07683427455231312+0.7987398481189304)/4,=(0.6597965854925213+ 1.1816436180655834+0.9205164965595324+0.6888202364543019)/4,=(0.843826668507069+ 0.7921736613299244+0.537521313007202+0.9119068684145637)/4,=(0.14047971383726182+ -0.24777285860990722+-0.3283024128109279+0.27294807729270526)/4,
2018-04-13 13:55:07.624,=(0.7330851481775915+ 0.7148290623079098+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.002223949111529123+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.1986666767888707+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 0.8280582801984471+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.24613369628370915+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:07.67,=(0.7330851481775915+ 0.7342193483872262+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ -0.0038196088026074136+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.2238833099562119+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 0.8720722109801713+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.2453806489975691+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:07.757,=(0.7330851481775915+ 0.7358430050279795+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ -0.010054246841691735+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.2456011964386495+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 0.9048416077216774+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.24779029862771+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:07.885,=(0.7330851481775915+ 0.7358430050279795+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ -0.017981322043603455+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.2503803107919458+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 0.9137512013775011+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.2539963724416132+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:07.993,=(0.7330851481775915+ 0.7342773716898886+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ -0.029453271223442462+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.2281868092406691+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 0.8941169551448164+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.25971997099835437+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:08.171,=(0.7330851481775915+ 0.7184863056448717+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ -0.04212523556452264+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.1825269153347826+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 0.8485971951829253+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.258018467355884+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:08.236,=(0.7330851481775915+ 0.6825871905991107+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ -0.046348002530909975+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.1239241968648166+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 0.7850478245131869+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.24579624923020912+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:08.344,=(0.7330851481775915+ 0.5989463456979784+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ -0.035149943045733725+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.0719782189918483+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 0.7248415191216676+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.22674427464574123+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:08.41,=(0.7330851481775915+ 0.6234738125269083+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ -0.006698141070455123+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.045023654245966+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 0.7157395374626985+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.20688620479723452+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:08.518,=(0.7330851481775915+ 0.901487829205806+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.03614171468104969+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.06473318076243+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 0.7995657822752515+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.18901182838985395+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:08.56,=(0.7330851481775915+ 1.095430424734295+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.08590910924048949+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.1298195868540157+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 0.9365634488366222+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.17235633495342387+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:08.696,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.133333954957899+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.219034303666396+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.0584951719327722+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.1547285594080185+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:08.823,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.14984757887879904+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.2427678929718828+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.087393842613643+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.15298830056792112+-0.31839976201168413+0.27294807729270526)/4,
